hub_file,slug,title,column,length,min_recommended
mistakes.csv,roka-souki-kongou,ろ過式と送気式の選択ミス,common_mistakes,18,20
mistakes.csv,yukyu-kongou,年次有給休暇の付与混同,common_mistakes,15,20
mistakes.csv,yukyu-kongou,年次有給休暇の付与混同,memory_tip,14,15
mistakes.csv,kiroku-hozon-kongou,記録保存期間の混同,memory_tip,10,15
mistakes.csv,kyokusho-zentai-kongou,局所排気と全体換気の優先順位ミス,common_mistakes,15,20
mistakes.csv,kyokusho-zentai-kongou,局所排気と全体換気の優先順位ミス,memory_tip,12,15
mistakes.csv,bodoku-souki-kongou,防毒マスクと送気マスクの選択ミス,common_mistakes,18,20
mistakes.csv,risk-kubun-kongou,リスクアセスメントと管理区分の混同,common_mistakes,18,20
mistakes.csv,teiki-tokushu-kongou,定期健診と特殊健診の混同,common_mistakes,18,20
mistakes.csv,teiki-tokushu-kongou,定期健診と特殊健診の混同,memory_tip,14,15
mistakes.csv,iinkai-kongou-s32,安全衛生委員会と衛生委員会の人数混同（手続確認）,common_mistakes,16,20
mistakes.csv,yukibaiyo-tokutei-kongou,有機溶剤と特定化学物質の法令混同,common_mistakes,15,20
mistakes.csv,yukibaiyo-tokutei-kongou,有機溶剤と特定化学物質の法令混同,memory_tip,12,15
mistakes.csv,kenshu-anzen-kongou,技能教習と安全衛生教育の混同,common_mistakes,17,20
mistakes.csv,kagaku-sds-kongou,SDS交付だけで管理完了とする誤り,common_mistakes,18,20
mistakes.csv,vibration-noise-mixup-mis-s33,振動と騒音を混同するミス（数値確認）,article_lead,33,40
mistakes.csv,midnight-care-mis-s33,深夜業で配慮措置を誤るミス（数値確認）,article_lead,32,40
mistakes.csv,female-limit-mis-s33,女性就業制限の対象誤認ミス（数値確認）,article_lead,31,40
mistakes.csv,chemical-risk-order-mis-s33,化学物質リスク順序逆転ミス（数値確認）,article_lead,33,40
mistakes.csv,chemical-risk-order-mis-s33,化学物質リスク順序逆転ミス（数値確認）,memory_tip,13,15
mistakes.csv,chemical-label-only-mis-s34,化学物質表示だけで完了とするミス（頻出整理）,article_lead,30,40
mistakes.csv,work-env-eval-mis-s35,作業環境評価の典型誤答（基礎整理）,article_lead,37,40
mistakes.csv,health-exam-types-mis-s35,健康診断種別の典型誤答（基礎整理）,article_lead,37,40
mistakes.csv,education-system-mis-s35,教育訓練体系の典型誤答（基礎整理）,article_lead,37,40
mistakes.csv,committee-operation-mis-s35,委員会運営の典型誤答（基礎整理）,article_lead,36,40
mistakes.csv,ppe-selection-mis-s35,保護具選定の典型誤答（基礎整理）,article_lead,36,40
mistakes.csv,noise-vibration-mis-s35,騒音振動管理の典型誤答（基礎整理）,article_lead,37,40
mistakes.csv,radiation-mgmt-mis-s35,放射線管理の典型誤答（基礎整理）,article_lead,36,40
mistakes.csv,night-shift-mgmt-mis-s35,深夜業管理の典型誤答（基礎整理）,article_lead,36,40
mistakes.csv,record-retention-mis-s35,記録保存の典型誤答（基礎整理）,article_lead,35,40
mistakes.csv,record-retention-mis-s39,記録保存の典型誤答（横断総合）,article_lead,39,40
mistakes.csv,chem-mgmt-record-mis-s40,化学物質管理記録の典型誤答（深化整理）,article_lead,37,40
mistakes.csv,work-env-measure-plan-mis-s40,作業環境測定計画の典型誤答（深化整理）,article_lead,37,40
mistakes.csv,health-exam-followup-mis-s40,健康診断事後措置の典型誤答（深化整理）,article_lead,37,40
mistakes.csv,safety-edu-plan-mis-s40,安全衛生教育計画の典型誤答（深化整理）,article_lead,37,40
mistakes.csv,committee-minutes-mis-s40,委員会議事の典型誤答（深化整理）,article_lead,34,40
mistakes.csv,committee-minutes-mis-s40,委員会議事の典型誤答（深化整理）,memory_tip,12,15
mistakes.csv,ppe-mgmt-mis-s40,保護具管理の典型誤答（深化整理）,article_lead,34,40
mistakes.csv,ppe-mgmt-mis-s40,保護具管理の典型誤答（深化整理）,memory_tip,12,15
mistakes.csv,noise-hearing-mgmt-mis-s40,騒音聴力管理の典型誤答（深化整理）,article_lead,35,40
mistakes.csv,noise-hearing-mgmt-mis-s40,騒音聴力管理の典型誤答（深化整理）,memory_tip,13,15
mistakes.csv,vibration-mgmt-mis-s40,振動管理の典型誤答（深化整理）,article_lead,33,40
mistakes.csv,vibration-mgmt-mis-s40,振動管理の典型誤答（深化整理）,memory_tip,11,15
mistakes.csv,record-retention-period-mis-s40,記録保存期間の典型誤答（深化整理）,article_lead,35,40
mistakes.csv,record-retention-period-mis-s40,記録保存期間の典型誤答（深化整理）,memory_tip,13,15
mistakes.csv,risk-assess-impl-mis-s41,リスクアセスメント実施の典型誤答（現場応用）,article_lead,37,40
mistakes.csv,chem-mgmt-record-mis-s41,化学物質管理記録の典型誤答（現場応用）,article_lead,34,40
mistakes.csv,work-env-measure-plan-mis-s41,作業環境測定計画の典型誤答（現場応用）,article_lead,34,40
mistakes.csv,health-exam-followup-mis-s41,健康診断事後措置の典型誤答（現場応用）,article_lead,34,40
mistakes.csv,safety-edu-plan-mis-s41,安全衛生教育計画の典型誤答（現場応用）,article_lead,34,40
mistakes.csv,committee-minutes-mis-s41,委員会議事の典型誤答（現場応用）,article_lead,31,40
mistakes.csv,committee-minutes-mis-s41,委員会議事の典型誤答（現場応用）,memory_tip,12,15
mistakes.csv,ppe-mgmt-mis-s41,保護具管理の典型誤答（現場応用）,article_lead,31,40
mistakes.csv,ppe-mgmt-mis-s41,保護具管理の典型誤答（現場応用）,memory_tip,12,15
mistakes.csv,noise-hearing-mgmt-mis-s41,騒音聴力管理の典型誤答（現場応用）,article_lead,32,40
mistakes.csv,noise-hearing-mgmt-mis-s41,騒音聴力管理の典型誤答（現場応用）,memory_tip,13,15
mistakes.csv,vibration-mgmt-mis-s41,振動管理の典型誤答（現場応用）,article_lead,30,40
mistakes.csv,vibration-mgmt-mis-s41,振動管理の典型誤答（現場応用）,memory_tip,11,15
mistakes.csv,record-retention-period-mis-s41,記録保存期間の典型誤答（現場応用）,article_lead,32,40
mistakes.csv,record-retention-period-mis-s41,記録保存期間の典型誤答（現場応用）,memory_tip,13,15
mistakes.csv,chem-mgmt-record-mis-s42,化学物質管理記録の典型誤答（頻出再整理）,article_lead,38,40
mistakes.csv,work-env-measure-plan-mis-s42,作業環境測定計画の典型誤答（頻出再整理）,article_lead,38,40
mistakes.csv,health-exam-followup-mis-s42,健康診断事後措置の典型誤答（頻出再整理）,article_lead,38,40
mistakes.csv,safety-edu-plan-mis-s42,安全衛生教育計画の典型誤答（頻出再整理）,article_lead,38,40
mistakes.csv,committee-minutes-mis-s42,委員会議事の典型誤答（頻出再整理）,article_lead,35,40
mistakes.csv,committee-minutes-mis-s42,委員会議事の典型誤答（頻出再整理）,memory_tip,12,15
mistakes.csv,ppe-mgmt-mis-s42,保護具管理の典型誤答（頻出再整理）,article_lead,35,40
mistakes.csv,ppe-mgmt-mis-s42,保護具管理の典型誤答（頻出再整理）,memory_tip,12,15
mistakes.csv,noise-hearing-mgmt-mis-s42,騒音聴力管理の典型誤答（頻出再整理）,article_lead,36,40
mistakes.csv,noise-hearing-mgmt-mis-s42,騒音聴力管理の典型誤答（頻出再整理）,memory_tip,13,15
mistakes.csv,vibration-mgmt-mis-s42,振動管理の典型誤答（頻出再整理）,article_lead,34,40
mistakes.csv,vibration-mgmt-mis-s42,振動管理の典型誤答（頻出再整理）,memory_tip,11,15
mistakes.csv,record-retention-period-mis-s42,記録保存期間の典型誤答（頻出再整理）,article_lead,36,40
mistakes.csv,record-retention-period-mis-s42,記録保存期間の典型誤答（頻出再整理）,memory_tip,13,15
mistakes.csv,chem-mgmt-record-mis-s43,化学物質管理記録の典型誤答（ガイド更新）,article_lead,38,40
mistakes.csv,work-env-measure-plan-mis-s43,作業環境測定計画の典型誤答（ガイド更新）,article_lead,38,40
mistakes.csv,health-exam-followup-mis-s43,健康診断事後措置の典型誤答（ガイド更新）,article_lead,38,40
mistakes.csv,safety-edu-plan-mis-s43,安全衛生教育計画の典型誤答（ガイド更新）,article_lead,38,40
mistakes.csv,committee-minutes-mis-s43,委員会議事の典型誤答（ガイド更新）,article_lead,35,40
mistakes.csv,committee-minutes-mis-s43,委員会議事の典型誤答（ガイド更新）,memory_tip,12,15
mistakes.csv,ppe-mgmt-mis-s43,保護具管理の典型誤答（ガイド更新）,article_lead,35,40
mistakes.csv,ppe-mgmt-mis-s43,保護具管理の典型誤答（ガイド更新）,memory_tip,12,15
mistakes.csv,noise-hearing-mgmt-mis-s43,騒音聴力管理の典型誤答（ガイド更新）,article_lead,36,40
mistakes.csv,noise-hearing-mgmt-mis-s43,騒音聴力管理の典型誤答（ガイド更新）,memory_tip,13,15
mistakes.csv,vibration-mgmt-mis-s43,振動管理の典型誤答（ガイド更新）,article_lead,34,40
mistakes.csv,vibration-mgmt-mis-s43,振動管理の典型誤答（ガイド更新）,memory_tip,11,15
mistakes.csv,record-retention-period-mis-s43,記録保存期間の典型誤答（ガイド更新）,article_lead,36,40
mistakes.csv,record-retention-period-mis-s43,記録保存期間の典型誤答（ガイド更新）,memory_tip,13,15
mistakes.csv,risk-assess-impl-mis-s44,リスクアセスメント実施の典型誤答（直前総合）,article_lead,39,40
mistakes.csv,chem-mgmt-record-mis-s44,化学物質管理記録の典型誤答（直前総合）,article_lead,36,40
mistakes.csv,work-env-measure-plan-mis-s44,作業環境測定計画の典型誤答（直前総合）,article_lead,36,40
mistakes.csv,health-exam-followup-mis-s44,健康診断事後措置の典型誤答（直前総合）,article_lead,36,40
mistakes.csv,safety-edu-plan-mis-s44,安全衛生教育計画の典型誤答（直前総合）,article_lead,36,40
mistakes.csv,committee-minutes-mis-s44,委員会議事の典型誤答（直前総合）,article_lead,33,40
mistakes.csv,committee-minutes-mis-s44,委員会議事の典型誤答（直前総合）,memory_tip,12,15
mistakes.csv,ppe-mgmt-mis-s44,保護具管理の典型誤答（直前総合）,article_lead,33,40
mistakes.csv,ppe-mgmt-mis-s44,保護具管理の典型誤答（直前総合）,memory_tip,12,15
mistakes.csv,noise-hearing-mgmt-mis-s44,騒音聴力管理の典型誤答（直前総合）,article_lead,34,40
mistakes.csv,noise-hearing-mgmt-mis-s44,騒音聴力管理の典型誤答（直前総合）,memory_tip,13,15
mistakes.csv,vibration-mgmt-mis-s44,振動管理の典型誤答（直前総合）,article_lead,32,40
mistakes.csv,vibration-mgmt-mis-s44,振動管理の典型誤答（直前総合）,memory_tip,11,15
mistakes.csv,record-retention-period-mis-s44,記録保存期間の典型誤答（直前総合）,article_lead,34,40
mistakes.csv,record-retention-period-mis-s44,記録保存期間の典型誤答（直前総合）,memory_tip,13,15
